,A,B,C,D,E,F,G,H
2.06202,0.11942296711523616,0.10809528136719128,0.01160377147559024,0.20870752464293438,0.009210966556147589,0.27932338820139574,0.41529721859866553,0.07441544303646916
2.25798,0.12496504090651468,0.10645984487408357,0.004620390595270977,0.24104637694240955,0.0,0.25149486500927587,0.42010605484514596,0.06579705017227425
2.4,0.08847383740473919,0.1088315724030125,0.0269243354156741,0.21222217324961712,0.030472135247727766,0.23244063392403388,0.39824235820425175,0.04915669332244832
2.46202,0.0897899073632719,0.12170500142662789,0.020639241933481326,0.20637475135772804,0.037743170336755595,0.19971607004096137,0.4200746666725249,0.04703042911015727
2.65798,0.07224374322964171,0.1332572861238396,0.0410534147245741,0.2073983476761752,0.05955266053077888,0.2518035024441077,0.4250111122092046,0.03831159969446384
2.8,0.07881552142671082,0.08782603727442792,0.03678376020276233,0.21208387237852164,0.015428954794403676,0.21581140688502798,0.3806780618963054,0.10148504670928368
2.86202,0.04992270806327976,0.14532709647482464,0.0392949676324159,0.20057550363954788,0.012287952256328803,0.2602087917781948,0.43833872468627455,0.0847767875615798
3.05798,0.05157798195005418,0.11570377549473072,0.05892805411882787,0.20293623584109288,0.02932371567422744,0.1918509574670948,0.42920913465238714,0.06737986191741775
3.2,0.02658038111131505,0.11348153475657116,0.0650718438301556,0.20748165831947976,0.04794551870114095,0.20577405338554355,0.40675591107113923,0.05935563654901886
3.26202,0.05512851899247649,0.13079478332195732,0.005955348479519073,0.20367621420390958,0.004731661943382093,0.2235768575131197,0.41415866452690475,0.09443500039776223
3.45798,0.04765488219430027,0.18302892652130326,0.022073407138288575,0.2097665075833813,0.0076572389612885525,0.24773757795549622,0.4138693812495418,0.07790401017208727
3.6,0.017579498962490076,0.159669457009932,0.011427661151361637,0.23388239583864232,0.0644240052666334,0.2208722580595385,0.41978004705048466,0.08961913066349902
3.66202,0.04163627678307494,0.11827195973293121,0.027832731156156018,0.22037605269092345,0.054041200489488364,0.20114133448116747,0.45118881663172233,0.11990777687974145
3.85798,0.018054067049357712,0.1116504764481039,0.03150906592421594,0.21615719439650405,0.04987729321485286,0.20136461698804559,0.43755828761169113,0.07394944512567253
4.0,0.004781282964970428,0.12301633239631837,0.03138922631924453,0.20492955738006302,0.04675665454451853,0.19921944483647633,0.38738001476958667,0.07614810963133661
4.06202,0.021438309553163164,0.1227298232573693,0.03593504442690029,0.23199099343437551,0.023340382862094115,0.22569024051925315,0.4144248109956995,0.08620429887849466
4.25798,0.013613417869071864,0.11558910753194489,0.05655780115165551,0.21087267425369807,0.03148881220978751,0.17799233675189832,0.4061709578185551,0.12025727687832136
4.4,0.012463672925485234,0.12875634134458716,0.007513079987120964,0.21569970058680268,0.025095016200184,0.18977726946490098,0.38298126754909284,0.10530708484411976
4.46202,0.032595978714346885,0.12575849305139375,0.06835745167569812,0.19403188843454655,0.04445904926887129,0.2018503605345505,0.41555955213379114,0.06788177535636145
4.65798,0.0,0.10797016956594209,0.03826775497945259,0.20588736047244033,0.048156484642173404,0.15762293654116094,0.3879339335284869,0.056833663658741936
4.8,0.06439324235576055,0.10410602319302036,0.023992801723197073,0.234143109382145,0.0681238558030129,0.15652472341840085,0.38912739391001666,0.10683931463942223
4.86202,0.026998934444466053,0.12369674844654499,0.06343585929632099,0.15723250664659844,0.08099737245095369,0.15514184088239782,0.4081959236635745,0.10011189831937488
5.05798,0.011216695134728307,0.1203247775539866,0.011204048255144622,0.17559098842263793,0.04195566229299848,0.16215191490588726,0.380604265723277,0.09768572626666494
5.2,0.03485627306824472,0.0751312566256184,0.0317615058610773,0.22095341517928635,0.05586532984741617,0.1967100126682985,0.35506878053017854,0.12330572369608023
5.26202,0.0,0.10821832477651833,0.03135089821523966,0.1881195489976623,0.04937540867542754,0.1650786565097418,0.36957944174699103,0.131441271819517
5.45798,0.030241109742224836,0.10755638486523919,0.0848888957484571,0.24278756245437033,0.039748341270813475,0.19640310675687805,0.364855966055713,0.13764603765785724
5.6,0.0,0.0992378079607883,0.0494125092837459,0.2275384150002378,0.07818748524378205,0.1822893739036173,0.39592945661897355,0.10122029870084802
5.66202,0.005744846511609939,0.10385464359744737,0.019606083709731045,0.15991237531414407,0.06497009575074679,0.20484940830701096,0.3653911451575011,0.13895172611158327
5.85798,0.02015245574074216,0.107976956934397,0.04001589287082349,0.18536098727162656,0.06295382583442179,0.17771283204468322,0.3875695483571363,0.12443242281632762
6.0,0.0,0.058483924951113264,0.02797027575627217,0.20054523729297674,0.10602969775978595,0.18343586648494942,0.38383064693829166,0.1144756729204768
6.06202,0.0,0.062024721035944905,0.0729015095410877,0.16761676975883913,0.03733331345606285,0.18993572395557634,0.37419439386387604,0.14509458650668822
6.25798,0.0,0.07875354322786277,0.013079158051412966,0.1571130137254868,0.10228970161717271,0.16619963972198923,0.3653806831955379,0.11242804414880045
6.4,0.0,0.09294333774347399,0.02495963391406622,0.19091503610306326,0.04509166129459696,0.1533387696684697,0.36200112378121335,0.13316034380969813
6.46202,0.010609974281325991,0.10921004664914746,0.0,0.15640410128951082,0.0472258535083839,0.19360794133768916,0.4076886465181989,0.15068484015854122
6.65798,0.0,0.0808295962886844,0.060030967180124246,0.13509953068088676,0.051364140981022204,0.19106143899054287,0.37604883807604256,0.1366708927131785
6.8,0.006772414453130999,0.04444384134102514,0.0013537872379628321,0.1669256137752575,0.07512647120601884,0.1724174805618683,0.3888749840257967,0.18574186713967308
6.86202,0.001399121345060083,0.10147699405721086,0.02552156940317546,0.1521986153573934,0.07958262241158251,0.14654698874102,0.3785420017083505,0.1148850742980972
7.05798,0.0,0.09758246287894985,0.02115625211832749,0.18567523601770686,0.07386415316904323,0.13647771463632555,0.33907191926493063,0.13398738927423878
7.2,0.0,0.057929038087163945,0.00703221486610579,0.14647042236645547,0.07193157883167052,0.1708892101073679,0.3626149556681504,0.1631831844463823
7.26202,0.0,0.06540719685787509,0.02931246656107549,0.19439848759562042,0.07387655465705917,0.15860664342157924,0.3737639333032561,0.14255214669262278
7.45798,0.0,0.0946920298707212,0.08836342926406107,0.18437792208498582,0.07206368616527853,0.16564355142629347,0.360759648769533,0.11893924439307263
7.6,0.0,0.03485696177073927,0.032294839630449185,0.1315267751740113,0.09517467318810333,0.14736751888560864,0.3172546162420196,0.1209850115673108
7.66202,0.0,0.08363723601924536,0.0302060624561254,0.17770949129109223,0.06622799240131225,0.17733246094913546,0.3402376903303875,0.11125755156247208
7.85798,0.0,0.06838791849841126,0.025506394399187903,0.16874021262251976,0.08063413605255551,0.16708122424365104,0.37637893652433313,0.15050759478508818
8.0,0.0068009022659242975,0.05099962542867527,0.019595935345388536,0.16967931470208772,0.05537020195825704,0.1715353550507151,0.34555104249782403,0.1720861037632587
8.06202,0.0634067202976052,0.0757421455502895,0.0,0.15567820581089434,0.05761554757740306,0.17575372482869434,0.33052876292988925,0.11135763905582635
8.25798,0.0,0.04069653621465838,0.021874734556723563,0.15723102016850435,0.08767050131847724,0.1494510667760773,0.3387412032554987,0.16919781863169028
8.4,0.0,0.05750813037953564,0.0353094731793586,0.11841482467200665,0.09219219999743587,0.1452065397962282,0.3265184605897823,0.15247261231819959
8.46202,0.0,0.05286521429023328,0.03946406996531445,0.11791561282871202,0.0726303234170114,0.16369652917789052,0.3474462571902859,0.12347230759774659
8.65798,0.012389152035054392,0.07253134727201659,0.008346360211707102,0.15050123666883514,0.08159088358256451,0.1791975834639687,0.3638551548969967,0.154658518622053
8.8,0.0,0.06347675368418254,0.022164489065005746,0.12039141311867678,0.10653465895308008,0.11267890635445083,0.36937515338407995,0.1726983488170252
8.86202,0.0013826127317121345,0.020990480659838367,0.05610941260711744,0.1542635212019955,0.11560218524623672,0.12305239713204054,0.3270757095024266,0.10345800309445635
9.05798,0.007339259413551658,0.06672807438247212,0.029686602497443572,0.12363516644209772,0.08233448854039405,0.13654932858573732,0.3432282769050451,0.16257346720766744
9.2,0.0,0.025727483299068904,0.029098764633195925,0.13890952931042305,0.08133146112700006,0.1442764938171721,0.3422422675747747,0.14522700257526241
9.26202,0.0,0.014225304601667807,0.017975447784237788,0.12415558021333344,0.04857413672274594,0.15806198307709102,0.3391954332758316,0.10410228259565332
9.45798,0.0016532559851146719,0.0369856955321938,0.02034743700460706,0.11067514756787813,0.12078672018476569,0.18886024399451873,0.32728368670633323,0.1750033245939159
9.6,0.007404351686454058,0.058889691166300245,0.0,0.12686649151620638,0.09098562672071879,0.14544950717821253,0.357548236030159,0.20079863631098593
9.66202,0.00812269842849346,0.030467430124321154,0.04609576381205688,0.1278648891841433,0.07355347818538563,0.16308552747455718,0.3522512761135935,0.1439267536595213
9.85798,0.0056962144515817275,0.012869132848852327,0.012358095730054704,0.10616480723352018,0.10411628060501654,0.1341869422430358,0.34241287057554104,0.1507834437357995
10.0,0.0,0.0,0.03085783265833089,0.10129177784371414,0.10470390908175659,0.1574465549964625,0.35142738343970115,0.18020360980895478
10.06202,0.040845777774663555,0.06484004086642403,0.007662836473613243,0.16031519290459417,0.09631386121126852,0.1768174774219349,0.34410682672539306,0.15988642727720873
10.25798,0.020509065547247546,0.060985755159597047,0.018960254089596063,0.14544065918614038,0.08716495293167442,0.12063179692908757,0.3555911406533844,0.16725471988275778
10.4,0.0,0.03877239705629516,0.02316991732982943,0.15409061988012956,0.054615291813500194,0.11098799590152375,0.33026864754143037,0.15430530644447366
10.46202,0.0,0.02237122789675293,0.000752159830409764,0.13264574557829475,0.07833078092576375,0.11269135812929076,0.3213465400207529,0.14200801098771904
10.65798,0.00015541758335812592,0.014098995433948169,0.02102914177412176,0.10794785763052026,0.10604115772237144,0.11768541355731058,0.3036265568477161,0.1624384694903343
10.8,0.0,0.008970541014187254,0.027958561852599508,0.1458600667949244,0.10023495976079756,0.12728281416196055,0.3229934597858262,0.15505565937413204
10.86202,0.0,0.0466992397825101,0.0,0.131304003006745,0.0860496457320459,0.11178047107154673,0.2985382491206778,0.1688321078084122
11.05798,0.005887309639694466,0.03702852007482186,0.025165974549667416,0.13040531312388762,0.10980131423396719,0.12680476032466115,0.34054692061171377,0.17626753672281625
11.2,0.019185414663605058,0.02891976328269918,0.0013461034028458448,0.10271558919624629,0.06056259149243459,0.11435559043531339,0.3058488997697759,0.19374592855012074
11.26202,0.013703907283422885,0.035680160112034114,0.0,0.09949914513876038,0.0925571690315614,0.15525602074560327,0.31570260722532756,0.23454130281787464
11.45798,0.0011642355103877729,0.004029274496693328,0.009426225961843096,0.12130316465465825,0.09401098972126011,0.07607708449604786,0.3118898304871589,0.15270657223322254
11.6,0.03241645536512444,0.05685360180498962,0.007256713120708202,0.1150576916801058,0.12456658123484877,0.11211905367461858,0.29875332411785643,0.1645144886537577
11.66202,0.0,0.00439488732102223,0.05957219421648972,0.1272962200890615,0.0845416456756061,0.08385794322403838,0.31260488688019644,0.20013188368999954
11.85798,0.0,0.004066653465760878,0.0,0.08190429678556473,0.09213206394122522,0.10889906654998936,0.33035549648749074,0.13831347973451938
12.0,0.03396292703814946,0.027380110158426858,0.03307286714560924,0.09770167936729471,0.10111628387228544,0.11841012651593827,0.34693220828981736,0.17081763991453303
12.06202,0.0,0.03180225517164232,0.015280164398806192,0.0909874800893928,0.1149180411263442,0.10565262462528975,0.31713152848306747,0.18160461727899743
12.25798,0.0,0.03640290518031505,0.0,0.07834294861283714,0.10535777379167874,0.0941862348569392,0.30683889702489303,0.18141450002490492
12.4,0.018966923920090195,0.0,0.0,0.07401668712705045,0.10710956743394776,0.14440188462300949,0.3067673511417488,0.16585389847385412
12.46202,0.0,0.0,0.019895970659309356,0.07991048897819206,0.0659553653901283,0.10582283692667736,0.287127360977684,0.1991618435056398
12.65798,0.023966575858562243,0.003064362162448764,0.0,0.13117048717713836,0.1063255000320652,0.13489996353772515,0.3306586736741722,0.19820144341399687
12.8,0.0015787145281661765,0.002709159484931861,0.016861582502709742,0.07561119684668716,0.05666364389324949,0.13139509410295094,0.31122211605385997,0.18346152167610405
12.86202,0.0,0.001474246842857404,0.0,0.10353972413353515,0.0741485339804277,0.1172672841667322,0.30598065134519536,0.19194452376866644
13.05798,0.012093121216399128,0.002705298260294836,0.0,0.09089033297388868,0.12228863087424231,0.12106990921932745,0.3106610390728893,0.17778660422374723
13.2,0.008072692608622334,0.04232509467596203,0.011872560512708848,0.1027339421181105,0.1211748360679151,0.10225882787047205,0.32852935347342654,0.201575942412846
13.26202,0.022124192872696003,0.0057015767356216294,0.0017642237913751812,0.09189212974908327,0.11292942126474335,0.10964600065954977,0.29766979525920934,0.19153914161078067
13.45798,0.023554053729072467,0.06640416033874882,0.04278621818447297,0.08471120011187759,0.08903241859435591,0.09868877813720264,0.3043970413075756,0.22766883913056887
13.6,0.013310140710630568,0.0,0.023192446238515893,0.10868860227136665,0.11071281721072587,0.11594819023954812,0.3307543736624123,0.17088869648236044
13.66202,0.0,0.028033322885094518,0.0,0.07912307198967214,0.09919257497721093,0.1432586215815307,0.32586075678143717,0.17628480115387307
13.85798,0.037520515680678795,0.015447739969868405,0.0,0.10658494095419921,0.06741261694141991,0.13436557751739306,0.3237636400171485,0.16791863775900923
14.0,0.0,0.03555896628587682,0.0,0.07334569556351986,0.11026165395561859,0.12018213849946675,0.3198884774064253,0.20980799352681717
14.06202,0.0,0.0014307519327740326,0.006717249932066432,0.05651209715145847,0.10018998550095899,0.10761319386313083,0.33601231912471996,0.1765019984861984
14.25798,0.0,0.0,0.03144407284553298,0.07376188620948367,0.07522857424319992,0.07452433619580795,0.3262701174107665,0.20761061261998048
14.4,0.02252401190744326,0.043851065085838595,0.010887288179527896,0.011203819735810375,0.10707752041583714,0.11415956359693039,0.29009450087475724,0.1891570154240977
14.46202,0.0,0.02185001318256357,0.045024250662678886,0.04964765310947509,0.11112252916183202,0.10169179721633465,0.3328734721924121,0.2212531658277485
14.65798,0.01306639234545878,0.0,0.0,0.0915587858469566,0.0982941814881381,0.10938293432064002,0.3338079680506512,0.20030276851293652
14.8,0.0010832714957374014,0.0009812713418408132,0.0,0.05067843085528553,0.05886892362510297,0.11084309185204463,0.28545240717531895,0.20617241223038885
14.86202,0.0,0.04481885309805239,0.0,0.08962014109178262,0.14077022683883061,0.13396737053166993,0.28950105380200847,0.1642403644201495
15.05798,0.0,0.014870855432844728,0.014255761432079997,0.07443329572808849,0.13066041422462507,0.08739400989131896,0.25469501704967923,0.21243511596451464
15.2,0.0,0.008766071902609265,0.04121336122843636,0.1137163718714073,0.0855023721656403,0.09003222398520468,0.29281181761864916,0.18144075557167827
15.26202,0.0,0.012358911370807982,0.012231800033603404,0.0843129688168406,0.08818982683016915,0.1173025843607202,0.28986721340209937,0.19075436489913428
15.45798,0.006698377786976116,0.016638918515442275,0.049633075264565875,0.0692968921006739,0.10806585318794232,0.10840681456978708,0.30896105175599686,0.1924163609056786
15.6,0.00961805149018459,0.002666825843341639,0.013666227662689061,0.03160421302940749,0.09620220488840658,0.09663918809821553,0.3179322252923706,0.19482321836301486
15.66202,0.0,0.01280897568158491,0.0,0.0785783552024176,0.09677385314639143,0.11647302727080097,0.3037635159033797,0.17660576944341566
15.85798,0.01333807105687265,0.0,0.0241464612326826,0.07366127334932927,0.1011478280271139,0.10267985449146265,0.32376511140506264,0.1989088559140999
16.0,0.0,0.0,0.03367112459783046,0.08759730959064589,0.07314626639399793,0.06542223199621586,0.3111906705544733,0.1793072918826265
16.06202,0.007267541425868442,0.020456767664150086,0.012911938208115637,0.07476031839735932,0.10073940678879667,0.11381375580724834,0.28973784810135805,0.184491784356061
16.25798,0.020431957138861638,0.029408932982514485,0.0,0.04469966080078472,0.08303434784407916,0.11351796941345818,0.3118905575523268,0.200023960615305
16.4,0.0077911773617887915,0.0,0.005908639483839686,0.07181166466061738,0.08299942545424524,0.06617937817625319,0.2997441393436106,0.19909034229918957
16.46202,0.004615933569396495,0.01101516664357973,0.009116437672315493,0.07216174619337057,0.11613097214234054,0.08268545760997473,0.2789751948096699,0.19063433679341527
16.65798,0.0,0.014456045050885874,0.0,0.059674986384674666,0.12089734595816334,0.1070147540020153,0.29511868582173895,0.2075396086758009
16.8,0.0,0.04200179772962484,0.0,0.07528898495649242,0.11782605095503254,0.0940326580458249,0.2820404622897949,0.1617934724306141
16.86202,0.006215978301395338,0.0353345288808998,0.01908082944036439,0.044220746157130425,0.1409875029130826,0.0906607260997604,0.3298857239083821,0.19645973609766182
17.05798,0.01528973174283142,0.0,0.0023544682345994334,0.07789269624286253,0.13032098064633907,0.07938502226570954,0.29328796623782805,0.20628580377604058
17.2,0.002365715480675139,0.024372664927044343,0.0,0.048219886512249815,0.13448807848339503,0.11653841926478359,0.28540836467832903,0.20732940040922404
17.26202,0.0,0.025488280057503674,0.0,0.07837788823716557,0.1369932864358347,0.07402897174318056,0.2863018519844561,0.1799205500389178
17.45798,0.004549356301732198,0.011727175641662136,0.015472218809717511,0.04777358619707898,0.09956677589716241,0.11023322178499143,0.2927074612996179,0.22957596118575244
17.6,0.0,0.0,0.016415074179496496,0.04226566366148057,0.14027736226352872,0.09802867834910063,0.2682744608180686,0.19324598318602848
17.66202,0.01470500028065151,0.009724435394454736,0.0007990758141411349,0.07754884365226677,0.09636131868401668,0.07651679841245873,0.31574676833634496,0.23586183085270016
17.85798,0.005950967408023381,0.0,0.0,0.06645466086606551,0.11301281493027748,0.05383473262414148,0.2516757975626191,0.1923875436998487
18.0,0.0,0.014194816585065103,0.0,0.055252788997338445,0.10079391032970703,0.09063786831620313,0.24404170800902217,0.20972560294285783
18.06202,0.013690702490911179,0.021803623992108938,0.025651852227117182,0.05760455430483474,0.08635520490958049,0.09002207379520012,0.2754127062674713,0.18906357240034638
18.25798,0.0,0.0,0.001382153200839706,0.0591773624104549,0.10221803156514202,0.09962991574671967,0.2902638891670828,0.18991919515632924
18.4,0.0,0.0,0.0,0.061155890772043045,0.11484378398792285,0.03758974099412869,0.2547406212823313,0.21568768696785726
18.46202,0.0,0.00495514238015707,0.023980713453344467,0.05949208376143909,0.09755944533611806,0.056090456929399644,0.31275082477115,0.20896294909081228
18.65798,0.019818386293232668,0.03133690918056697,0.02115008508033938,0.06764783621806036,0.11645847700049693,0.12548612094364228,0.2795974576889055,0.19431102575760456
18.8,0.017258122690515933,0.005822842056286269,0.0,0.0661614008567458,0.08676252538884642,0.08722114943974958,0.3076386916675669,0.22199821839902845
18.86202,0.013787818685083789,0.004080686376826898,0.0,0.030327676056097284,0.11837069014232993,0.07819925000997151,0.26980621280233247,0.24070725029443835
19.05798,0.0,0.0,0.0,0.03579038565689122,0.17253972906338444,0.10526203045869752,0.3137099880058534,0.19631323093509567
19.2,0.0,0.0,0.035516966969175875,0.04459989839091193,0.1200213001689216,0.05616391827879344,0.2941346058084235,0.1915407352584267
19.26202,0.0,0.013900150032544207,0.0019814991854392693,0.051234352367736206,0.10625523352623277,0.07029657699610341,0.29366726768668694,0.24559891538334785
19.45798,0.027480250284970167,0.015932099894981556,0.0,0.05200400691110282,0.10640453276194911,0.06801587925780456,0.2908320219276771,0.2078717235154604
19.6,0.0,0.0,0.016784635907563513,0.029358789850049135,0.1194875180543727,0.07348643978750698,0.3269412115521333,0.20132722443165674
19.66202,0.020110619292610533,0.0,0.004223396080741481,0.06423204431146218,0.11072807889792759,0.10348062522472559,0.2848071019355086,0.22848780364276644
19.85798,0.0016438278795674315,0.0,0.0,0.03610265770617874,0.12936428143566375,0.07919109165042675,0.289390439175657,0.20911191910287563
20.0,0.027148207348665722,0.008548657878089429,0.0,0.05794672411605489,0.09696751347352271,0.05335998587176924,0.2641727115544931,0.20493886043084622
