   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1186240    0.284    0.000    0.284    0.000 {built-in method _codecs.utf_8_encode}
   901166    0.274    0.000    0.530    0.000 <string>:1(__new__)
   166283    0.258    0.000    0.601    0.000 xmlwriter.py:102(_xml_string_element)
   262653    0.254    0.000    0.950    0.000 worksheet.py:366(_write_token_as_string)
2517128/2515690    0.239    0.000    0.240    0.000 {built-in method builtins.len}
  2329295    0.238    0.000    0.239    0.000 {pandas._libs.lib.is_scalar}
        1    0.193    0.193    0.193    0.193 worksheet.py:5633(_calculate_spans)
  2190059    0.189    0.000    0.189    0.000 {pandas._libs.lib.is_float}
  1164450    0.181    0.000    0.181    0.000 {built-in method pandas._libs.missing.checknull}
  1177826    0.167    0.000    0.167    0.000 {built-in method builtins.getattr}
   901166    0.144    0.000    0.144    0.000 {built-in method math.isnan}
  1070552    0.140    0.000    0.144    0.000 {built-in method builtins.isinstance}
  1164320    0.132    0.000    0.132    0.000 {pandas._libs.lib.is_integer}
   901166    0.113    0.000    0.113    0.000 {built-in method math.isinf}
   859602    0.112    0.000    0.112    0.000 {pandas._libs.missing.isposinf_scalar}
   153473    0.105    0.000    0.124    0.000 {method 'sub' of 're.Pattern' objects}
   260028    0.105    0.000    0.148    0.000 re.py:271(_compile)
   859602    0.094    0.000    0.094    0.000 {pandas._libs.missing.isneginf_scalar}
    35510    0.092    0.000    0.704    0.000 sharedstrings.py:86(_write_si)
        1    0.085    0.085   28.832   28.832 generic.py:2215(to_excel)
   166283    0.083    0.000    0.083    0.000 sharedstrings.py:138(_get_shared_string_index)
    41565    0.073    0.000    0.132    0.000 xmlwriter.py:61(_xml_start_tag_unencoded)
       10    0.068    0.007    0.068    0.007 {method 'close' of '_io.BufferedWriter' objects}
     5665    0.066    0.000    0.066    0.000 {method 'read' of '_io.BufferedReader' objects}
   332686    0.063    0.000    0.063    0.000 {method 'startswith' of 'str' objects}
    41565    0.061    0.000    0.198    0.000 worksheet.py:5682(_write_row)
   153473    0.061    0.000    0.273    0.000 re.py:185(sub)
     5655    0.048    0.000    0.048    0.000 {built-in method zlib.crc32}
    35510    0.045    0.000    0.159    0.000 xmlwriter.py:112(_xml_si_element)
   106530    0.042    0.000    0.196    0.000 re.py:180(search)
    41601    0.029    0.000    0.082    0.000 xmlwriter.py:70(_xml_end_tag)
   262712    0.025    0.000    0.025    0.000 {pandas._libs.lib.is_bool}
    41591    0.025    0.000    0.025    0.000 excel.py:412(header_style)
     5655    0.021    0.000    1.650    0.000 zipfile.py:1122(write)
    35510    0.019    0.000    0.019    0.000 re.py:307(_subx)
       19    0.015    0.001    0.016    0.001 necompiler.py:765(evaluate)
    35525    0.014    0.000    0.049    0.000 xmlwriter.py:196(_escape_data)
     5727    0.013    0.000    0.013    0.000 {method 'write' of '_io.BufferedRandom' objects}
    96370    0.013    0.000    0.013    0.000 worksheet.py:622(_write_blank)
        6    0.011    0.002    0.019    0.003 blocks.py:3322(_merge_blocks)
    84347    0.010    0.000    0.010    0.000 {method 'append' of 'list' objects}
        1    0.010    0.010    0.714    0.714 sharedstrings.py:80(_write_sst_strings)
    41591    0.009    0.000    0.009    0.000 format.py:920(_get_xf_index)
        4    0.008    0.002    0.008    0.002 {method 'factorize' of 'pandas._libs.hashtable.Factorizer' objects}
       10    0.008    0.001    0.008    0.001 {built-in method nt.remove}
  190/118    0.007    0.000    0.009    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      134    0.007    0.000    0.007    0.000 {built-in method nt.stat}
       87    0.007    0.000    0.007    0.000 {method 'copy' of 'numpy.ndarray' objects}
       10    0.006    0.001    1.722    0.172 shutil.py:76(copyfileobj)
       55    0.005    0.000    0.005    0.000 {built-in method builtins.sorted}
       22    0.005    0.000    0.005    0.000 {built-in method io.open}
        6    0.005    0.001    0.005    0.001 {pandas._libs.algos.take_2d_axis0_float64_float64}
        1    0.005    0.005   29.033   29.033 students.py:49(compute_student_per_school_stats)
        4    0.005    0.001    0.005    0.001 {pandas._libs.algos.take_2d_axis0_object_object}
        2    0.005    0.002    0.005    0.002 {pandas._libs.algos.take_2d_axis1_object_object}
       35    0.004    0.000    0.004    0.000 {built-in method marshal.loads}
      484    0.004    0.000    0.005    0.000 generic.py:5181(__setattr__)
        4    0.004    0.001    0.015    0.004 concat.py:177(get_reindexed_values)
       11    0.003    0.000    0.003    0.000 {built-in method nt.open}
      224    0.003    0.000    0.003    0.000 {built-in method numpy.empty}
     9055    0.003    0.000    0.004    0.000 generic.py:7(_check)
        4    0.003    0.001    0.003    0.001 managers.py:1854(_stack_arrays)
       35    0.002    0.000    0.002    0.000 {method 'read' of '_io.FileIO' objects}
       35    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:914(get_data)
        1    0.002    0.002    0.002    0.002 {pandas._libs.ops.scalar_compare}
       24    0.002    0.000    0.002    0.000 {built-in method pandas._libs.missing.isnaobj}
        2    0.002    0.001    0.002    0.001 {pandas._libs.algos.take_2d_axis1_float64_float64}
     5705    0.002    0.000    0.002    0.000 zipfile.py:1115(_fileobj)
       10    0.002    0.000    0.002    0.000 {built-in method nt.utime}
        1    0.002    0.002    0.002    0.002 {pandas._libs.join.left_outer_join}
     1449    0.002    0.000    0.004    0.000 common.py:1886(_is_dtype_type)
       28    0.002    0.000    0.002    0.000 {method 'clear' of 'dict' objects}
       94    0.002    0.000    0.002    0.000 {pandas._libs.lib.infer_dtype}
  274/272    0.002    0.000    0.019    0.000 series.py:197(__init__)
     1898    0.002    0.000    0.006    0.000 base.py:231(is_dtype)
  831/815    0.001    0.000    0.002    0.000 {built-in method numpy.array}
     3014    0.001    0.000    0.002    0.000 {built-in method builtins.hasattr}
    96/85    0.001    0.000    0.008    0.000 base.py:277(__new__)
      290    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1303    0.001    0.000    0.002    0.000 dtypes.py:83(find)
     1241    0.001    0.000    0.004    0.000 common.py:1743(is_extension_array_dtype)
        4    0.001    0.000    0.001    0.000 {method 'factorize' of 'pandas._libs.hashtable.StringHashTable' objects}
        2    0.001    0.001    0.001    0.001 numeric.py:207(__contains__)
       40    0.001    0.000    0.001    0.000 {pandas._libs.lib.map_infer}
      484    0.001    0.000    0.002    0.000 format.py:1165(base_formatter)
      389    0.001    0.000    0.002    0.000 _dtype.py:333(_name_get)
        1    0.001    0.001    0.006    0.006 sharedstrings.py:157(_sort_string_data)
     1170    0.001    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
       81    0.001    0.000    0.009    0.000 indexing.py:901(_getitem_lowerdim)
       68    0.001    0.000    0.024    0.000 algorithms.py:1608(take_nd)
      312    0.001    0.000    0.002    0.000 blocks.py:120(__init__)
      862    0.001    0.000    0.002    0.000 {pandas._libs.lib.is_list_like}
      273    0.001    0.000    0.005    0.000 managers.py:1470(__init__)
      312    0.001    0.000    0.007    0.000 blocks.py:3258(make_block)
  842/815    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
        2    0.001    0.000    0.001    0.000 {method 'factorize' of 'pandas._libs.hashtable.Int64Factorizer' objects}
     5399    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      747    0.001    0.000    0.001    0.000 common.py:2020(pandas_dtype)
     3835    0.001    0.000    0.001    0.000 format.py:347(len)
       40    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_1d_int64_int64}
      108    0.001    0.000    0.003    0.000 managers.py:971(iget)
       48    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
      143    0.001    0.000    0.004    0.000 blocks.py:3212(get_block_type)
      101    0.001    0.000    0.007    0.000 construction.py:630(sanitize_array)
       40    0.001    0.000    0.001    0.000 {pandas._libs.lib.maybe_convert_objects}
      346    0.001    0.000    0.001    0.000 common.py:255(is_sparse)
      375    0.001    0.000    0.002    0.000 {built-in method builtins.max}
       26    0.001    0.000    0.005    0.000 format.py:1210(format_values_with)
        1    0.001    0.001    0.026    0.026 frame.py:5416(_combine_const)
      232    0.001    0.000    0.001    0.000 _ufunc_config.py:39(seterr)
       26    0.001    0.000    0.007    0.000 format.py:1195(get_result_as_array)
     1280    0.001    0.000    0.001    0.000 format.py:1572(just)
      467    0.001    0.000    0.001    0.000 series.py:456(name)
      228    0.001    0.000    0.001    0.000 base.py:4262(__getitem__)
      336    0.001    0.000    0.001    0.000 config.py:83(_get_single_key)
       10    0.001    0.000    1.726    0.173 zipfile.py:1718(write)
       19    0.001    0.000    0.001    0.000 blocks.py:372(set)
       11    0.001    0.000    0.001    0.000 {built-in method nt.close}
      274    0.001    0.000    0.001    0.000 series.py:419(_set_axis)
      295    0.001    0.000    0.001    0.000 generic.py:162(__init__)
1096/1084    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
       24    0.001    0.000    0.001    0.000 managers.py:216(_rebuild_blknos_and_blklocs)
      314    0.001    0.000    0.001    0.000 blocks.py:243(mgr_locs)
       55    0.001    0.000    0.001    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
       21    0.001    0.000    0.003    0.000 managers.py:1031(set)
     1170    0.000    0.000    0.001    0.000 abc.py:137(__instancecheck__)
       25    0.000    0.000    0.001    0.000 function_base.py:4218(delete)
       10    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Compress' objects}
      812    0.000    0.000    0.003    0.000 common.py:539(is_datetime64tz_dtype)
       51    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
      232    0.000    0.000    0.001    0.000 _ufunc_config.py:139(geterr)
      254    0.000    0.000    0.002    0.000 common.py:99(is_bool_indexer)
       75    0.000    0.000    0.002    0.000 cast.py:298(maybe_promote)
      416    0.000    0.000    0.001    0.000 generic.py:413(_get_axis_name)
      296    0.000    0.000    0.000    0.000 generic.py:5162(__getattr__)
       32    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedRandom' objects}
     1354    0.000    0.000    0.001    0.000 format.py:1563(<genexpr>)
       55    0.000    0.000    0.004    0.000 base.py:2957(get_indexer)
       31    0.000    0.000    0.010    0.000 series.py:3917(apply)
       53    0.000    0.000    0.004    0.000 missing.py:219(_isna_ndarraylike)
       78    0.000    0.000    0.005    0.000 frame.py:2916(_ixs)
        2    0.000    0.000    0.060    0.030 format.py:671(to_string)
       80    0.000    0.000    0.002    0.000 cast.py:986(maybe_cast_to_datetime)
      313    0.000    0.000    0.001    0.000 dtypes.py:1092(is_dtype)
      874    0.000    0.000    0.001    0.000 base.py:723(__len__)
       68    0.000    0.000    0.001    0.000 algorithms.py:1481(_get_take_nd_function)
       85    0.000    0.000    0.032    0.000 indexing.py:1410(__getitem__)
      285    0.000    0.000    0.002    0.000 common.py:508(is_datetime64_dtype)
      414    0.000    0.000    0.001    0.000 common.py:225(is_object_dtype)
      336    0.000    0.000    0.000    0.000 config.py:553(_get_root)
      118    0.000    0.000    0.001    0.000 base.py:569(_simple_new)
       83    0.000    0.000    0.008    0.000 indexing.py:2135(_getitem_axis)
       51    0.000    0.000    0.002    0.000 base.py:1185(__iter__)
      389    0.000    0.000    0.001    0.000 _dtype.py:319(_name_includes_bit_suffix)
      153    0.000    0.000    0.000    0.000 printing.py:188(as_escaped_unicode)
     1195    0.000    0.000    0.001    0.000 common.py:211(<lambda>)
       31    0.000    0.000    0.013    0.000 managers.py:1274(_slice_take_blocks_ax0)
       35    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:793(get_code)
        1    0.000    0.000    0.000    0.000 {built-in method nt.unlink}
      672    0.000    0.000    0.000    0.000 config.py:568(_get_deprecated_option)
      554    0.000    0.000    0.002    0.000 common.py:678(is_categorical_dtype)
    27/17    0.000    0.000    0.001    0.000 sre_parse.py:469(_parse)
      336    0.000    0.000    0.002    0.000 config.py:101(_get_option)
      415    0.000    0.000    0.004    0.000 base.py:5707(ensure_index)
       74    0.000    0.000    0.004    0.000 format.py:1555(_make_fixed_width)
       37    0.000    0.000    0.014    0.000 format.py:959(format_array)
       64    0.000    0.000    0.001    0.000 cast.py:866(maybe_castable)
      311    0.000    0.000    0.001    0.000 dtypes.py:912(is_dtype)
      161    0.000    0.000    0.000    0.000 base.py:4228(__contains__)
      434    0.000    0.000    0.000    0.000 series.py:463(name)
        4    0.000    0.000    0.024    0.006 format.py:581(_to_str_columns)
       74    0.000    0.000    0.001    0.000 format.py:1578(<listcomp>)
      190    0.000    0.000    0.002    0.000 blocks.py:267(make_block_same_class)
     1195    0.000    0.000    0.000    0.000 common.py:209(classes)
      365    0.000    0.000    0.001    0.000 generic.py:426(_get_axis)
     36/2    0.000    0.000    0.024    0.012 <frozen importlib._bootstrap>:978(_find_and_load)
      503    0.000    0.000    0.001    0.000 common.py:1850(_get_dtype)
        1    0.000    0.000   10.043   10.043 workbook.py:625(_store_workbook)
      210    0.000    0.000    0.001    0.000 numerictypes.py:365(issubdtype)
       26    0.000    0.000    0.000    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
       19    0.000    0.000    0.019    0.001 __init__.py:974(wrapper)
        1    0.000    0.000    0.000    0.000 worksheet.py:150(Worksheet)
     41/2    0.000    0.000    0.022    0.011 {built-in method builtins.exec}
       39    0.000    0.000    0.009    0.000 managers.py:353(apply)
     1471    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       80    0.000    0.000    0.000    0.000 indexing.py:2041(_is_scalar_access)
       27    0.000    0.000    0.008    0.000 generic.py:4266(reindex)
       35    0.000    0.000    0.002    0.000 series.py:4054(_reduce)
      153    0.000    0.000    0.001    0.000 printing.py:153(pprint_thing)
      493    0.000    0.000    0.001    0.000 missing.py:293(notna)
       25    0.000    0.000    0.006    0.000 base.py:5315(drop)
      100    0.000    0.000    0.000    0.000 printing.py:56(<listcomp>)
      108    0.000    0.000    0.002    0.000 frame.py:3466(_box_col_values)
      420    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
        1    0.000    0.000    0.000    0.000 ops.py:602(_aggregate)
      262    0.000    0.000    0.000    0.000 managers.py:1585(internal_values)
      292    0.000    0.000    0.001    0.000 common.py:577(is_timedelta64_dtype)
      347    0.000    0.000    0.000    0.000 managers.py:1558(dtype)
        8    0.000    0.000    0.002    0.000 format.py:1067(_format_strings)
      341    0.000    0.000    0.000    0.000 generic.py:510(ndim)
       80    0.000    0.000    0.003    0.000 indexing.py:229(_has_valid_tuple)
      160    0.000    0.000    0.002    0.000 indexing.py:1996(_validate_key)
      159    0.000    0.000    0.000    0.000 generic.py:5145(__finalize__)
       36    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:882(_find_spec)
       70    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
       51    0.000    0.000    0.001    0.000 cast.py:1239(construct_1d_object_array_from_listlike)
        3    0.000    0.000    0.009    0.003 merge.py:1855(_factorize_keys)
       26    0.000    0.000    0.002    0.000 format.py:1230(<listcomp>)
      124    0.000    0.000    0.001    0.000 managers.py:167(shape)
      979    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       71    0.000    0.000    0.001    0.000 cast.py:880(maybe_infer_to_datetimelike)
      243    0.000    0.000    0.000    0.000 indexing.py:1412(<genexpr>)
        2    0.000    0.000    0.017    0.009 format.py:703(<listcomp>)
      784    0.000    0.000    0.000    0.000 format.py:1600(_is_number)
       35    0.000    0.000    0.014    0.000 frame.py:2964(__getitem__)
      277    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
      403    0.000    0.000    0.002    0.000 common.py:642(is_interval_dtype)
        1    0.000    0.000    0.012    0.012 merge.py:1278(_get_join_indexers)
      156    0.000    0.000    0.001    0.000 indexing.py:2065(_validate_integer)
        2    0.000    0.000    0.000    0.000 {method 'writelines' of '_io._IOBase' objects}
       92    0.000    0.000    0.001    0.000 base.py:4377(equals)
       66    0.000    0.000    0.003    0.000 construction.py:759(_try_cast)
      494    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       33    0.000    0.000    0.018    0.001 format.py:807(_format_col)
       21    0.000    0.000    0.001    0.000 expressions.py:73(_can_use_numexpr)
      621    0.000    0.000    0.000    0.000 format.py:631(<genexpr>)
       49    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
      347    0.000    0.000    0.001    0.000 series.py:470(dtype)
       33    0.000    0.000    0.001    0.000 format.py:1604(<listcomp>)
  528/516    0.000    0.000    0.001    0.000 _asarray.py:16(asarray)
      151    0.000    0.000    0.000    0.000 _internal.py:830(npy_ctypes_check)
       72    0.000    0.000    0.001    0.000 common.py:240(asarray_tuplesafe)
        6    0.000    0.000    0.000    0.000 __init__.py:316(namedtuple)
        4    0.000    0.000    0.000    0.000 concat.py:130(needs_filling)
      108    0.000    0.000    0.000    0.000 blocks.py:369(iget)
      736    0.000    0.000    0.000    0.000 managers.py:1523(_block)
      109    0.000    0.000    0.001    0.000 blocks.py:2788(__init__)
        5    0.000    0.000    0.061    0.012 {built-in method builtins.print}
      265    0.000    0.000    0.002    0.000 common.py:357(is_categorical)
     1219    0.000    0.000    0.000    0.000 {method 'rjust' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      424    0.000    0.000    0.000    0.000 managers.py:171(ndim)
        1    0.000    0.000    0.000    0.000 merge.py:1942(_get_join_keys)
       81    0.000    0.000    0.000    0.000 indexing.py:242(_is_nested_tuple_indexer)
      256    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.012    0.012 merge.py:835(_get_join_indexers)
        9    0.000    0.000    0.001    0.000 printing.py:12(adjoin)
      232    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       70    0.000    0.000    0.001    0.000 format.py:412(_get_formatter)
      312    0.000    0.000    0.000    0.000 blocks.py:131(_check_ndim)
      311    0.000    0.000    0.001    0.000 common.py:608(is_period_dtype)
      160    0.000    0.000    0.000    0.000 generic.py:400(_get_axis_number)
      114    0.000    0.000    0.001    0.000 format.py:1084(_format)
        4    0.000    0.000    0.004    0.001 algorithms.py:610(factorize)
      256    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
      262    0.000    0.000    0.001    0.000 series.py:562(_values)
      189    0.000    0.000    0.000    0.000 {pandas._libs.lib.values_from_object}
       25    0.000    0.000    0.005    0.000 generic.py:4552(_reindex_with_indexers)
      286    0.000    0.000    0.000    0.000 base.py:3901(values)
       21    0.000    0.000    0.000    0.000 ntpath.py:450(normpath)
      173    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.ndarray' objects}
       53    0.000    0.000    0.001    0.000 numeric.py:47(__new__)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        1    0.000    0.000    0.001    0.001 blocks.py:840(setitem)
       70    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
     21/3    0.000    0.000    0.024    0.008 expressions.py:99(_evaluate_numexpr)
        1    0.000    0.000    0.005    0.005 generic.py:1309(count)
       31    0.000    0.000    0.003    0.000 generic.py:5742(astype)
       90    0.000    0.000    0.002    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
     22/4    0.000    0.000    0.007    0.002 frame.py:3473(__setitem__)
       36    0.000    0.000    0.000    0.000 range.py:83(__new__)
       53    0.000    0.000    0.000    0.000 ntpath.py:122(splitdrive)
       25    0.000    0.000    0.014    0.001 generic.py:3921(_drop_axis)
      108    0.000    0.000    0.000    0.000 generic.py:3279(_set_as_cached)
       51    0.000    0.000    0.000    0.000 printing.py:52(<listcomp>)
       35    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
       10    0.000    0.000    0.001    0.000 zipfile.py:1134(close)
      116    0.000    0.000    0.001    0.000 _ufunc_config.py:446(__exit__)
      369    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       33    0.000    0.000    0.000    0.000 nanops.py:160(_has_infs)
      336    0.000    0.000    0.002    0.000 config.py:232(__call__)
      178    0.000    0.000    0.000    0.000 base.py:180(construct_from_string)
      530    0.000    0.000    0.000    0.000 blocks.py:343(dtype)
      176    0.000    0.000    0.000    0.000 common.py:862(is_dtype_equal)
       22    0.000    0.000    0.002    0.000 frame.py:3683(_sanitize_column)
      334    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
     35/2    0.000    0.000    0.023    0.011 <frozen importlib._bootstrap>:663(_load_unlocked)
      148    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      389    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
      262    0.000    0.000    0.000    0.000 inference.py:386(is_hashable)
       26    0.000    0.000    0.001    0.000 base.py:4702(get_value)
       10    0.000    0.000    0.000    0.000 {built-in method zlib.compressobj}
       72    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      539    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 tempfile.py:186(_get_default_tempdir)
      159    0.000    0.000    0.000    0.000 managers.py:325(__len__)
       29    0.000    0.000    0.014    0.000 managers.py:1224(reindex_indexer)
       33    0.000    0.000    0.011    0.000 blocks.py:1293(take_nd)
        4    0.000    0.000    0.004    0.001 managers.py:1726(form_blocks)
     36/2    0.000    0.000    0.024    0.012 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
      243    0.000    0.000    0.001    0.000 indexers.py:13(is_list_like_indexer)
       10    0.000    0.000    0.001    0.000 zipfile.py:506(from_file)
      252    0.000    0.000    0.000    0.000 common.py:352(apply_if_callable)
       26    0.000    0.000    0.000    0.000 format.py:1615(<listcomp>)
       80    0.000    0.000    0.012    0.000 indexing.py:2090(_getitem_tuple)
      220    0.000    0.000    0.000    0.000 common.py:150(cast_scalar_indexer)
       20    0.000    0.000    0.000    0.000 zipfile.py:404(FileHeader)
      116    0.000    0.000    0.001    0.000 _ufunc_config.py:441(__enter__)
      116    0.000    0.000    0.002    0.000 common.py:1684(is_extension_type)
      850    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
    35/17    0.000    0.000    0.000    0.000 sre_compile.py:71(_compile)
      336    0.000    0.000    0.000    0.000 config.py:609(_warn_if_deprecated)
      155    0.000    0.000    0.000    0.000 inference.py:423(is_sequence)
       10    0.000    0.000    0.004    0.000 tempfile.py:247(_mkstemp_inner)
       42    0.000    0.000    0.000    0.000 _dtype.py:46(__str__)
      116    0.000    0.000    0.000    0.000 _ufunc_config.py:437(__init__)
        6    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      274    0.000    0.000    0.000    0.000 series.py:446(_set_subtyp)
       21    0.000    0.000    0.009    0.000 frame.py:397(__init__)
       47    0.000    0.000    0.000    0.000 base.py:710(_engine)
       38    0.000    0.000    0.000    0.000 base.py:1803(is_unique)
      162    0.000    0.000    0.000    0.000 indexing.py:2488(is_label_like)
        5    0.000    0.000    0.000    0.000 {built-in method nt.get_terminal_size}
      510    0.000    0.000    0.000    0.000 format.py:1263(<genexpr>)
       31    0.000    0.000    0.000    0.000 base.py:634(_shallow_copy)
        1    0.000    0.000    8.299    8.299 packager.py:130(_create_package)
      336    0.000    0.000    0.000    0.000 config.py:535(_select_options)
       36    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
       54    0.000    0.000    0.000    0.000 xmlwriter.py:74(_xml_empty_tag)
       64    0.000    0.000    0.000    0.000 missing.py:393(array_equivalent)
        1    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
       28    0.000    0.000    0.019    0.001 managers.py:935(_consolidate_inplace)
       31    0.000    0.000    0.001    0.000 blocks.py:561(_astype)
       49    0.000    0.000    0.000    0.000 blocks.py:3290(_extend_blocks)
      466    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       17    0.000    0.000    0.000    0.000 sre_compile.py:536(_compile_info)
     35/2    0.000    0.000    0.023    0.011 <frozen importlib._bootstrap_external>:722(exec_module)
       19    0.000    0.000    0.014    0.001 __init__.py:946(na_op)
      464    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       38    0.000    0.000    0.000    0.000 range.py:148(_simple_new)
      336    0.000    0.000    0.000    0.000 config.py:596(_translate_key)
      253    0.000    0.000    0.001    0.000 inference.py:246(is_array_like)
      152    0.000    0.000    0.001    0.000 printing.py:47(justify)
       33    0.000    0.000    0.003    0.000 base.py:652(_shallow_copy_with_infer)
       51    0.000    0.000    0.001    0.000 common.py:814(is_datetimelike)
       21    0.000    0.000    0.002    0.000 managers.py:126(__init__)
       33    0.000    0.000    0.001    0.000 nanops.py:96(f)
       50    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
      106    0.000    0.000    0.001    0.000 base.py:1012(_ndarray_values)
      206    0.000    0.000    0.001    0.000 _methods.py:44(_any)
      254    0.000    0.000    0.000    0.000 common.py:219(<lambda>)
       27    0.000    0.000    0.002    0.000 base.py:3364(reindex)
       88    0.000    0.000    0.000    0.000 random.py:224(_randbelow)
       16    0.000    0.000    0.000    0.000 sre_compile.py:276(_optimize_charset)
       67    0.000    0.000    0.001    0.000 common.py:1619(is_bool_dtype)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
       55    0.000    0.000    0.000    0.000 base.py:4821(_maybe_promote)
       32    0.000    0.000    0.002    0.000 generic.py:3265(_get_item_cache)
  147/145    0.000    0.000    0.002    0.000 {built-in method builtins.all}
      159    0.000    0.000    0.000    0.000 base.py:700(_reset_identity)
